HOLEID,DEPTH,GAMMA,DENSITY_ACCEPTED,DENSITY,CALIPER,MAG_SUS,GAMMA_D,SI_GEOZONE_GP_D,SI_STRAND_GP_D,SI_STRATIGRAPHY_GP_D
RC17HSTD0010,15.2,,,2.33889,16.4812,119.477,,761,MAC,MM
RC17HSTD0010,15.3,,,2.08901,17.6472,113.284,,761,MAC,MM
RC17HSTD0010,15.4,,1.90249,1.90249,15.3948,113.648,,761,MAC,MM
RC17HSTD0010,15.5,,2.06315,2.06315,15.6388,113.284,,761,MAC,MM
RC17HSTD0010,15.6,,1.97563,1.97563,14.7795,113.284,,761,MAC,MM
RC17HSTD0010,15.7,,1.58797,1.58797,14.4506,90.3359,,761,MAC,MM
RC17HSTD0010,15.8,,1.57278,1.57278,14.3026,101.992,,761,MAC,MM
RC17HSTD0010,15.9,,1.86889,1.86889,13.9365,113.284,,761,MAC,MM
RC17HSTD0010,16,,2.12362,2.12362,15.0975,124.94,,761,MAC,MM
RC17HSTD0010,16.1,,2.17881,2.17881,15.3515,113.284,,761,MAC,MM
RC17HSTD0010,16.2,,,2.26844,15.9532,113.648,,761,MAC,MM
RC17HSTD0010,16.3,,2.34301,2.34301,15.3239,125.305,,761,MAC,MM
RC17HSTD0010,16.4,,,2.30734,16.296,113.648,,761,MAC,MM
RC17HSTD0010,16.5,,,2.02746,17.0643,107.456,,761,MAC,MM
RC17HSTD0010,16.6,,,2.00808,15.7324,113.648,,761,MAC,MM
RC17HSTD0010,16.7,,2.19552,2.19552,15.4675,125.305,,761,MAC,MM
RC17HSTD0010,16.8,,2.49671,2.49671,14.7865,136.414,,761,MAC,MM
RC17HSTD0010,16.9,,,2.46973,15.8119,125.305,,761,MAC,MM
RC17HSTD0010,17,,2.57135,2.57135,15.4595,154.445,,761,MAC,MM
RC17HSTD0010,17.1,,,2.76793,15.9408,131.497,,761,MAC,MM
RC17HSTD0010,17.2,,2.55238,2.55238,15.5251,131.133,,761,MAC,MM
RC17HSTD0010,17.3,,2.55011,2.55011,15.2633,142.425,,761,MAC,MM
RC17HSTD0010,17.4,,,2.39274,15.714,119.477,,761,MAC,MM
RC17HSTD0010,17.5,,2.50756,2.50756,15.3808,131.497,,761,MAC,MM
RC17HSTD0010,17.6,,2.46275,2.46275,14.9565,137.325,,761,MAC,MM
RC17HSTD0010,17.7,,,2.29997,15.7743,113.648,,761,MAC,MM
RC17HSTD0010,17.8,,2.30072,2.30072,15.2994,119.841,,761,MAC,MM
RC17HSTD0010,17.9,,2.26139,2.26139,15.1942,125.669,,761,MAC,MM
RC17HSTD0010,18,,2.02031,2.02031,15.2501,131.497,,761,MAC,MM
RC17HSTD0010,18.1,,2.25772,2.25772,14.6866,125.669,,761,MAC,MM
RC17HSTD0010,18.2,,2.44662,2.44662,14.5576,143.335,,761,MAC,MM
RC17HSTD0010,18.3,,2.29308,2.29308,14.7735,119.841,,761,MAC,MM
RC17HSTD0010,18.4,,2.39976,2.39976,14.6411,119.841,,761,MAC,MM
RC17HSTD0010,18.5,,2.66905,2.66905,14.8027,137.325,,761,MAC,MM
RC17HSTD0010,18.6,,2.54941,2.54941,14.7003,125.851,,761,MAC,MM
RC17HSTD0010,18.7,,2.33165,2.33165,14.4256,125.669,,761,MAC,MM
RC17HSTD0010,18.8,,2.65339,2.65339,14.334,166.466,,761,MAC,MM
RC17HSTD0010,18.9,,3.11941,3.11941,14.6758,143.335,,761,MAC,MM
RC17HSTD0010,19,,3.13165,3.13165,14.5386,131.679,,761,MAC,MM
RC17HSTD0010,19.1,,2.86952,2.86952,14.4502,125.851,,761,MAC,MM
RC17HSTD0010,19.2,,2.64727,2.64727,14.3926,125.851,,761,MAC,MM
RC17HSTD0010,19.3,,2.46624,2.46624,14.377,114.013,,761,MAC,MM
RC17HSTD0010,19.4,,2.49563,2.49563,14.5094,108.731,,761,MAC,MM
RC17HSTD0010,19.5,,2.30885,2.30885,14.8079,114.013,,761,MAC,MM
RC17HSTD0010,19.6,,2.48846,2.48846,15.0287,125.851,,761,MAC,MM
RC17HSTD0010,19.7,,2.68543,2.68543,14.1694,125.851,,761,MAC,MM
RC17HSTD0010,19.8,,2.64616,2.64616,14.2316,114.559,,761,MAC,MM
RC17HSTD0010,19.9,,2.56483,2.56483,14.2346,126.215,,761,MAC,MM
RC17HSTD0010,20,,2.33667,2.33667,14.6263,114.559,,761,MAC,MM
RC17HSTD0010,20.1,,2.57135,2.57135,14.4276,154.992,,761,MAC,MM
RC17HSTD0010,20.2,,3.21439,3.21439,14.5245,155.538,,761,MAC,MM
RC17HSTD0010,20.3,,3.19758,3.19758,14.9333,161.184,,761,MAC,MM
RC17HSTD0010,20.4,,2.53492,2.53492,15.0441,131.679,,761,MAC,MM
RC17HSTD0010,20.5,,2.12268,2.12268,15.1495,114.559,,761,MAC,MM
RC17HSTD0010,20.6,,,2.0573,15.6528,120.387,,761,MAC,MM
RC17HSTD0010,20.7,,2.33058,2.33058,14.5763,132.043,,761,MAC,MM
RC17HSTD0010,20.8,,2.50773,2.50773,14.5917,126.397,,761,MAC,MM
RC17HSTD0010,20.9,,2.18674,2.18674,14.8385,114.559,,761,MAC,MM
RC17HSTD0010,21,,2.27361,2.27361,14.9066,114.741,,761,MAC,MM
RC17HSTD0010,21.1,,2.30493,2.30493,14.9982,97.0747,,761,MAC,MM
RC17HSTD0010,21.2,,2.52569,2.52569,14.2976,121.116,,761,MAC,MM
RC17HSTD0010,21.3,,3.04333,3.04333,13.7336,120.569,,761,MAC,MM
RC17HSTD0010,21.4,,3.31982,3.31982,13.8337,138.054,,761,MAC,MM
RC17HSTD0010,21.5,,3.14989,3.14989,14.0631,143.882,,761,MAC,MM
RC17HSTD0010,21.6,,3.13644,3.13644,14.1667,149.71,,761,MAC,MM
RC17HSTD0010,21.7,,3.15841,3.15841,14.377,149.528,,761,MAC,MM
RC17HSTD0010,21.8,,2.7978,2.7978,14.3208,114.741,,761,MAC,MM
RC17HSTD0010,21.9,,2.74182,2.74182,14.321,120.569,,761,MAC,MM
RC17HSTD0010,22,,2.75775,2.75775,14.365,114.741,,761,MAC,MM
RC17HSTD0010,22.1,,2.3956,2.3956,14.6086,120.569,,761,MAC,MM
RC17HSTD0010,22.2,,2.51575,2.51575,14.1077,132.226,,761,MAC,MM
RC17HSTD0010,22.3,,2.71907,2.71907,14.3836,120.569,,761,MAC,MM
RC17HSTD0010,22.4,,2.5593,2.5593,14.0412,126.215,,761,MAC,MM
RC17HSTD0010,22.5,,3.03771,3.03771,14.1192,132.226,,761,MAC,MM
RC17HSTD0010,22.6,,3.21647,3.21647,14.2609,143.882,,761,MAC,MM
RC17HSTD0010,22.7,,3.12285,3.12285,14.5777,138.418,,761,MAC,MM
RC17HSTD0010,22.8,,2.97641,2.97641,14.8639,126.397,,761,MAC,MM
RC17HSTD0010,22.9,,3.29753,3.29753,14.5556,114.741,,761,MAC,MM
RC17HSTD0010,23,,3.58817,3.58817,14.2997,126.397,,761,MAC,MM
RC17HSTD0010,23.1,,3.49425,3.49425,13.9974,126.762,,761,MAC,MM
RC17HSTD0010,23.2,,3.51373,3.51373,13.9161,126.762,,761,MAC,MM
RC17HSTD0010,23.3,,3.3792,3.3792,13.8981,132.59,,761,MAC,MM
RC17HSTD0010,23.4,,3.28528,3.28528,13.9882,132.226,,761,MAC,MM
RC17HSTD0010,23.5,,2.91907,2.91907,14.1328,120.934,,761,MAC,MM
RC17HSTD0010,23.6,,2.64026,2.64026,14.3989,114.741,,761,MAC,MM
RC17HSTD0010,23.7,,2.45896,2.45896,14.8174,120.569,,761,MAC,MM
RC17HSTD0010,23.8,,2.50108,2.50108,14.5042,120.934,,761,MAC,MM
RC17HSTD0010,23.9,,2.45138,2.45138,14.2524,126.397,,761,MAC,MM
RC17HSTD0010,24,,2.27523,2.27523,14.1413,126.762,,761,MAC,MM
RC17HSTD0010,24.1,,2.25699,2.25699,14.1704,115.105,,761,MAC,MM
RC17HSTD0010,24.2,,2.6365,2.6365,13.9791,108.913,,761,MAC,MM
RC17HSTD0010,24.3,,2.69759,2.69759,14.2114,127.854,,761,MAC,MM
RC17HSTD0010,24.4,,2.55115,2.55115,14.1322,126.762,,761,MAC,MM
RC17HSTD0010,24.5,,2.86046,2.86046,13.9537,132.59,,761,MAC,MM
RC17HSTD0010,24.6,,3.00989,3.00989,14.1507,120.934,,761,MAC,MM
RC17HSTD0010,24.7,,2.83303,2.83303,14.235,120.934,,761,MAC,MM
RC17HSTD0010,24.8,,2.78465,2.78465,14.1891,126.762,,761,MAC,MM
RC17HSTD0010,24.9,,2.42738,2.42738,14.2732,115.105,,761,MAC,MM
RC17HSTD0010,25,,2.41511,2.41511,14.153,115.105,,761,MAC,MM
RC17HSTD0010,25.1,,2.38161,2.38161,14.1029,115.47,,761,MAC,MM
RC17HSTD0010,25.2,,2.40309,2.40309,14.1674,115.47,,761,MAC,MM
RC17HSTD0010,25.3,,2.65859,2.65859,14.0194,138.418,,761,MAC,MM
RC17HSTD0010,25.4,,2.78224,2.78224,13.9925,115.105,,761,MAC,MM
RC17HSTD0010,25.5,,2.62389,2.62389,14.6062,115.105,,761,MAC,MM
RC17HSTD0010,25.6,,,2.48376,15.8748,115.47,,761,MAC,MM
RC17HSTD0010,25.7,,2.66699,2.66699,15.1279,109.642,,761,MAC,MM
RC17HSTD0010,25.8,,2.51046,2.51046,14.2389,109.642,,761,MAC,MM
RC17HSTD0010,25.9,,2.50756,2.50756,13.8677,127.308,,761,MAC,MM
RC17HSTD0010,26,,2.65436,2.65436,14.2512,132.954,,761,MAC,MM
RC17HSTD0010,26.1,,2.6843,2.6843,14.5401,138.054,,761,MAC,MM
RC17HSTD0010,26.2,,2.64746,2.64746,14.3271,127.126,,761,MAC,MM
RC17HSTD0010,26.3,,2.67374,2.67374,14.295,121.298,,761,MAC,MM
RC17HSTD0010,26.4,,2.5202,2.5202,14.3108,115.47,,761,MAC,MM
RC17HSTD0010,26.5,,2.69511,2.69511,14.3,121.298,,761,MAC,MM
RC17HSTD0010,26.6,,3.14116,3.14116,14.2165,132.59,,761,MAC,MM
RC17HSTD0010,26.7,,3.31622,3.31622,14.0645,121.298,,761,MAC,MM
RC17HSTD0010,26.8,,3.15014,3.15014,14.066,115.47,,761,MAC,MM
RC17HSTD0010,26.9,,2.69066,2.69066,14.1541,115.47,,761,MAC,MM
RC17HSTD0010,27,,2.42674,2.42674,14.5337,115.47,,761,MAC,MM
RC17HSTD0010,27.1,,2.40165,2.40165,14.3576,115.652,,761,MAC,MM
RC17HSTD0010,27.2,,2.42221,2.42221,14.8888,115.652,,761,MAC,MM
RC17HSTD0010,27.3,,2.76945,2.76945,14.0937,138.782,,761,MAC,MM
RC17HSTD0010,27.4,,3.07986,3.07986,14.0673,133.136,,761,MAC,MM
RC17HSTD0010,27.5,,2.76903,2.76903,14.0454,115.652,,761,MAC,MM
RC17HSTD0010,27.6,,2.64653,2.64653,14.2464,115.652,,761,MAC,MM
RC17HSTD0010,27.7,,2.4303,2.4303,14.2672,103.813,,761,MAC,MM
RC17HSTD0010,27.8,,2.42415,2.42415,14.2233,115.652,,761,MAC,MM
RC17HSTD0010,27.9,,2.42402,2.42402,14.1621,109.642,,761,MAC,MM
RC17HSTD0010,28,,2.28413,2.28413,14.1103,115.105,,761,MAC,MM
RC17HSTD0010,28.1,,2.71676,2.71676,14.2122,126.762,,761,MAC,MM
RC17HSTD0010,28.2,,3.22404,3.22404,14.3717,150.985,,761,MAC,MM
RC17HSTD0010,28.3,,3.00347,3.00347,14.6396,127.308,,761,MAC,MM
RC17HSTD0010,28.4,,2.26736,2.26736,14.7561,139.329,,761,MAC,MM
RC17HSTD0010,28.5,,2.40533,2.40533,14.3786,127.672,,761,MAC,MM
RC17HSTD0010,28.6,,2.52896,2.52896,14.1407,121.48,,761,MAC,MM
RC17HSTD0010,28.7,,2.61051,2.61051,13.9843,121.844,,761,MAC,MM
RC17HSTD0010,28.8,,2.57359,2.57359,13.9444,103.996,,761,MAC,MM
RC17HSTD0010,28.9,,2.59305,2.59305,13.9954,127.672,,761,MAC,MM
RC17HSTD0010,29,,2.55378,2.55378,13.9876,145.157,,761,MAC,MM
RC17HSTD0010,29.1,,2.72449,2.72449,13.8738,139.329,,761,MAC,MM
RC17HSTD0010,29.2,,2.69473,2.69473,13.9756,92.7036,,761,MAC,MM
RC17HSTD0010,29.3,,2.64448,2.64448,13.9438,98.1674,,761,MAC,MM
RC17HSTD0010,29.4,,2.65339,2.65339,13.9317,127.308,,761,MAC,MM
RC17HSTD0010,29.5,,2.76806,2.76806,13.8989,197.61,,761,MAC,MM
RC17HSTD0010,29.6,,2.91363,2.91363,13.8776,133.5,,761,MAC,MM
RC17HSTD0010,29.7,,2.93372,2.93372,13.8767,156.813,,761,MAC,MM
RC17HSTD0010,29.8,,2.79982,2.79982,13.9058,133.136,,761,MAC,MM
RC17HSTD0010,29.9,,2.74143,2.74143,13.7095,98.5317,,761,MAC,MM
RC17HSTD0010,30,,2.83604,2.83604,13.6105,116.016,,761,MAC,MM
RC17HSTD0010,30.1,,2.72195,2.72195,13.6873,116.198,,761,MAC,MM
RC17HSTD0010,30.2,,2.24547,2.24547,14.1048,203.438,,761,MAC,MM
RC17HSTD0010,30.3,,2.34733,2.34733,14.3022,174.479,,761,MAC,MM
RC17HSTD0010,30.4,,2.5331,2.5331,14.1717,133.683,,761,MAC,MM
RC17HSTD0010,30.5,,2.59556,2.59556,14.1208,116.198,,761,MAC,MM
RC17HSTD0010,30.6,,2.39445,2.39445,13.8964,116.198,,761,MAC,MM
RC17HSTD0010,30.7,,2.26153,2.26153,14.4885,104.36,,761,MAC,MM
RC17HSTD0010,30.8,,2.40885,2.40885,14.1579,116.198,,761,MAC,MM
RC17HSTD0010,30.9,,2.48661,2.48661,14.2355,162.823,,761,MAC,MM
RC17HSTD0010,31,,2.43792,2.43792,14.271,127.854,,761,MAC,MM
RC17HSTD0010,31.1,,2.57595,2.57595,14.5528,116.016,,761,MAC,MM
RC17HSTD0010,31.2,,2.70026,2.70026,14.4887,150.985,,761,MAC,MM
RC17HSTD0010,31.3,,2.79149,2.79149,14.1459,133.683,,761,MAC,MM
RC17HSTD0010,31.4,,2.71869,2.71869,14.0623,98.7138,,761,MAC,MM
RC17HSTD0010,31.5,,2.50145,2.50145,13.8948,104.36,,761,MAC,MM
RC17HSTD0010,31.6,,2.55903,2.55903,13.939,98.7138,,761,MAC,MM
RC17HSTD0010,31.7,,2.77823,2.77823,14.1205,110.37,,761,MAC,MM
RC17HSTD0010,31.8,,2.49705,2.49705,14.0917,110.37,,761,MAC,MM
RC17HSTD0010,31.9,,2.30222,2.30222,14.3702,104.36,,761,MAC,MM
RC17HSTD0010,32,,,2.29707,16.304,133.683,,761,MAC,MM
RC17HSTD0010,32.1,,2.07715,2.07715,15.3823,157.359,,761,MAC,MM
RC17HSTD0010,32.2,,2.53292,2.53292,15.6422,331.839,,761,MAC,MM
RC17HSTD0010,32.3,,2.72626,2.72626,13.9877,320.182,,761,MAC,MM
RC17HSTD0010,32.4,,2.87142,2.87142,14.0201,156.995,,761,MAC,MM
RC17HSTD0010,32.5,,2.83563,2.83563,14.0469,366.807,,761,MAC,MM
RC17HSTD0010,32.6,,2.72953,2.72953,13.9959,833.421,,761,MAC,MM
RC17HSTD0010,32.7,,2.88502,2.88502,14.0166,891.703,,761,MAC,MM
RC17HSTD0010,32.8,,2.90292,2.90292,14.1139,1002.44,,761,MAC,MM
RC17HSTD0010,32.9,,2.89443,2.89443,14.1859,1643.89,,761,MAC,MM
RC17HSTD0010,33,,2.98971,2.98971,14.0982,2168.06,,761,MAC,MM
RC17HSTD0010,33.1,,2.8619,2.8619,13.835,1375.44,,761,MAC,MM
RC17HSTD0010,33.2,,,2.50584,,233.125,,761,MAC,MM
RC17HSTD0010,33.3,,,2.35217,,120.023,,761,MAC,MM
RC17HSTD0011,0,,,,,,,22,CA,CZ
RC17HSTD0011,0.1,,,,,,,22,CA,CZ
RC17HSTD0011,0.2,,,,,,,22,CA,CZ
RC17HSTD0011,0.3,,,,,,,22,CA,CZ
RC17HSTD0011,0.4,,,,,,,22,CA,CZ
RC17HSTD0011,0.5,,,,,,,22,CA,CZ
RC17HSTD0011,0.6,,,,,,,22,CA,CZ
RC17HSTD0011,0.7,,,,,,,22,CA,CZ
RC17HSTD0011,0.8,,,,,,,22,CA,CZ
RC17HSTD0011,0.9,,,,,,,22,CA,CZ
RC17HSTD0011,1,,,,,,,22,CA,CZ
RC17HSTD0011,1.1,,,,,,,22,CA,CZ
RC17HSTD0011,1.2,,,,,892.977,,22,CA,CZ
RC17HSTD0011,1.3,,,,14.1629,986.227,,22,CA,CZ
RC17HSTD0011,1.4,,,,14.1185,1080.93,,22,CA,CZ
RC17HSTD0011,1.5,,3.38649,3.38649,14.18,892.613,,22,CA,CZ
RC17HSTD0011,1.6,,3.28553,3.28553,14.0471,877.679,,22,CA,CZ
RC17HSTD0011,1.7,,3.56611,3.56611,14.2117,733.068,,22,CA,CZ
RC17HSTD0011,1.8,,3.4816,3.4816,14.1493,683.529,,22,CA,CZ
RC17HSTD0011,1.9,,3.55303,3.55303,14.1,489.198,,22,CA,CZ
RC17HSTD0011,2,,3.6154,3.6154,14.132,307.98,,22,CA,CZ
RC17HSTD0011,2.1,,3.5914,3.5914,14.1634,197.792,,22,CA,CZ
RC17HSTD0011,2.2,,3.59526,3.59526,14.3903,127.854,,22,CA,CZ
RC17HSTD0011,2.3,,3.07563,3.07563,14.3945,139.329,,22,CA,CZ
RC17HSTD0011,2.4,,3.06718,3.06718,14.1455,256.073,,22,CA,CZ
RC17HSTD0011,2.5,,3.5688,3.5688,14.1782,273.375,,22,CA,CZ
RC17HSTD0011,2.6,,3.43771,3.43771,14.6233,121.844,,22,CA,CZ
RC17HSTD0011,2.7,,3.18911,3.18911,14.6233,100.899,,22,CA,CZ
RC17HSTD0011,2.8,,3.3185,3.3185,14.6233,104.36,,22,CA,CZ
RC17HSTD0011,2.9,,3.3185,3.3185,14.2974,104.542,,22,CA,CZ
RC17HSTD0011,3,,3.3185,3.3185,14.0442,110.734,,22,CA,CZ
RC17HSTD0011,3.1,,3.24747,3.24747,14.014,94.3427,,22,CA,CZ
RC17HSTD0011,3.2,,3.25145,3.25145,14.0473,110.37,,22,CA,CZ
RC17HSTD0011,3.3,,3.3396,3.3396,14.068,98.5317,,22,CA,CZ
RC17HSTD0011,3.4,,3.23657,3.23657,14.1651,94.3427,,22,CA,CZ
RC17HSTD0011,3.5,,3.234,3.234,14.217,110.734,,22,CA,CZ
RC17HSTD0011,3.6,,3.3633,3.3633,14.3582,110.37,,22,CA,CZ
RC17HSTD0011,3.7,,3.3914,3.3914,14.1283,110.37,,22,CA,CZ
RC17HSTD0011,3.8,,3.24191,3.24191,14.1066,113.648,,22,CA,CZ
RC17HSTD0011,3.9,,3.01104,3.01104,14.0895,157.359,,22,CA,CZ
RC17HSTD0011,4,,2.69382,2.69382,14.0985,238.953,,22,CA,CZ
RC17HSTD0011,4.1,,2.504,2.504,13.9146,133.683,,22,CA,CZ
RC17HSTD0011,4.2,,1.94392,1.94392,15.3319,55.0029,,22,CA,CZ
RC17HSTD0011,4.3,,1.60818,1.60818,14.7253,110.734,,22,CA,CZ
RC17HSTD0011,4.4,,,2.60023,17.2411,116.562,,22,CA,CZ
RC17HSTD0011,4.5,,,2.48553,17.9624,87.9682,,22,CA,CZ
RC17HSTD0011,4.6,,,1.57404,16.8405,221.104,,22,CA,CZ
RC17HSTD0011,4.7,,1.60165,1.60165,15.3953,86.8754,,22,CA,CZ
RC17HSTD0011,4.8,,,1.59839,17.2483,57.917,,22,CA,CZ
RC17HSTD0011,4.9,,,1.52788,20.32,49.1748,,22,CA,CZ
RC17HSTD0011,5,,,1.52541,20.2295,57.917,,22,CA,CZ
RC17HSTD0011,5.1,,,1.68453,20.32,63.563,,22,CA,CZ
RC17HSTD0011,5.2,,,1.36729,20.32,64.1093,,22,CA,CZ
RC17HSTD0011,5.3,,,1.45417,20.32,61.9238,,22,CA,CZ
RC17HSTD0011,5.4,,,1.70783,20.32,69.9375,,22,CA,CZ
RC17HSTD0011,5.5,,,1.73114,17.7591,75.4013,,22,CA,CZ
RC17HSTD0011,5.6,,,2.122,17.6912,93.9785,,22,CA,CZ
RC17HSTD0011,5.7,,,2.45583,18.1867,81.2294,,22,CA,CZ
RC17HSTD0011,5.8,,,2.16036,16.6858,87.4218,,22,CA,CZ
RC17HSTD0011,5.9,,,1.65206,19.6526,98.7138,,22,CA,CZ
RC17HSTD0011,6,,,2.48758,17.5605,120.205,,22,CA,CZ
RC17HSTD0011,6.1,,3.24641,3.24641,14.6031,139.329,,785,N2L,MM
RC17HSTD0011,6.2,,3.24297,3.24297,14.669,127.308,,785,N2L,MM
RC17HSTD0011,6.3,,2.63309,2.63309,14.8405,104.542,,785,N2L,MM
RC17HSTD0011,6.4,,2.18862,2.18862,14.4936,249.881,,785,N2L,MM
RC17HSTD0011,6.5,,2.0971,2.0971,15.141,529.813,,785,N2L,MM
RC17HSTD0011,6.6,,2.21979,2.21979,15.4394,833.057,,785,N2L,MM
RC17HSTD0011,6.7,,2.58341,2.58341,14.9504,990.781,,785,N2L,MM
RC17HSTD0011,6.8,,2.72585,2.72585,14.6032,547.661,,785,N2L,MM
RC17HSTD0011,6.9,,2.97643,2.97643,14.3568,156.995,,785,N2L,MM
RC17HSTD0011,7,,3.32092,3.32092,14.4882,116.198,,785,N2L,MM
RC17HSTD0011,7.1,,3.17966,3.17966,14.5377,92.8857,,785,N2L,MM
RC17HSTD0011,7.2,,3.01058,3.01058,14.5072,80.8652,,785,N2L,MM
RC17HSTD0011,7.3,,3.09867,3.09867,14.596,87.4218,,785,N2L,MM
RC17HSTD0011,7.4,,3.05629,3.05629,14.2395,81.2294,,785,N2L,MM
RC17HSTD0011,7.5,,3.14545,3.14545,14.2102,86.5112,,785,N2L,MM
RC17HSTD0011,7.6,,3.4238,3.4238,14.3989,94.3427,,785,N2L,MM
RC17HSTD0011,7.7,,3.42262,3.42262,14.8423,93.2499,,785,N2L,MM
RC17HSTD0011,7.8,,3.26453,3.26453,14.7315,87.0576,,785,N2L,MM
RC17HSTD0011,7.9,,3.12457,3.12457,14.3999,87.0576,,785,N2L,MM
RC17HSTD0011,8,,2.98955,2.98955,14.369,87.0576,,785,N2L,MM
RC17HSTD0011,8.1,,2.83073,2.83073,14.3364,81.5937,,785,N2L,MM
RC17HSTD0011,8.2,,2.57454,2.57454,14.3696,87.0576,,785,N2L,MM
RC17HSTD0011,8.3,,2.65413,2.65413,14.361,92.8857,,785,N2L,MM
RC17HSTD0011,8.4,,2.84685,2.84685,14.7786,93.9785,,785,N2L,MM
RC17HSTD0011,8.5,,3.00691,3.00691,14.4349,86.8754,,785,N2L,MM
RC17HSTD0011,8.6,,2.88374,2.88374,14.4362,104.542,,785,N2L,MM
RC17HSTD0011,8.7,,3.01773,3.01773,14.3908,92.8857,,785,N2L,MM
RC17HSTD0011,8.8,,2.9585,2.9585,14.2724,81.2294,,785,N2L,MM
RC17HSTD0011,8.9,,2.63971,2.63971,14.1815,69.9375,,785,N2L,MM
RC17HSTD0011,9,,2.28294,2.28294,14.3603,75.7656,,785,N2L,MM
RC17HSTD0011,9.1,,2.35911,2.35911,14.4287,98.5317,,785,N2L,MM
RC17HSTD0011,9.2,,2.55677,2.55677,14.7346,87.9682,,785,N2L,MM
RC17HSTD0011,9.3,,2.9614,2.9614,14.9004,81.2294,,785,N2L,MM
RC17HSTD0011,9.4,,3.08466,3.08466,14.9463,116.562,,785,N2L,MM
RC17HSTD0011,9.5,,3.14514,3.14514,14.5986,93.2499,,785,N2L,MM
RC17HSTD0011,9.6,,3.17991,3.17991,14.6654,81.5937,,785,N2L,MM
RC17HSTD0011,9.7,,2.84435,2.84435,14.6959,81.2294,,785,N2L,MM
RC17HSTD0011,9.8,,2.81668,2.81668,14.574,81.2294,,785,N2L,MM
RC17HSTD0011,9.9,,2.92999,2.92999,14.1866,81.5937,,785,N2L,MM
RC17HSTD0011,10,,3.05039,3.05039,14.136,75.2192,,785,N2L,MM
RC17HSTD0011,10.1,,2.78244,2.78244,14.1412,81.4116,,785,N2L,MM
RC17HSTD0011,10.2,,3.06839,3.06839,14.0153,98.7138,,785,N2L,MM
RC17HSTD0011,10.3,,3.11892,3.11892,14.2882,87.4218,,785,N2L,MM
RC17HSTD0011,10.4,,2.93633,2.93633,14.3004,87.4218,,785,N2L,MM
RC17HSTD0011,10.5,,2.82613,2.82613,14.521,81.7758,,785,N2L,MM
RC17HSTD0011,10.6,,2.91016,2.91016,14.6215,104.542,,785,N2L,MM
RC17HSTD0011,10.7,,2.85123,2.85123,15.0169,116.562,,785,N2L,MM
RC17HSTD0011,10.8,,2.80018,2.80018,14.9473,99.0781,,785,N2L,MM
RC17HSTD0011,10.9,,3.06696,3.06696,15.1669,101.081,,785,N2L,MM
RC17HSTD0011,11,,3.15139,3.15139,14.926,104.542,,785,N2L,MM
RC17HSTD0011,11.1,,3.15155,3.15155,14.6686,86.8754,,785,N2L,MM
RC17HSTD0011,11.2,,3.12827,3.12827,14.5987,87.4218,,785,N2L,MM
RC17HSTD0011,11.3,,3.02143,3.02143,14.5428,87.4218,,785,N2L,MM
RC17HSTD0011,11.4,,2.86319,2.86319,14.3922,81.4116,,785,N2L,MM
RC17HSTD0011,11.5,,2.79715,2.79715,14.2301,81.2294,,785,N2L,MM
RC17HSTD0011,11.6,,2.35213,2.35213,14.2248,75.7656,,785,N2L,MM
RC17HSTD0011,11.7,,2.73468,2.73468,14.1545,87.0576,,785,N2L,MM
RC17HSTD0011,11.8,,3.0205,3.0205,14.1135,81.4116,,785,N2L,MM
RC17HSTD0011,11.9,,2.74554,2.74554,14.2312,81.2294,,785,N2L,MM
RC17HSTD0011,12,,2.75479,2.75479,14.3372,86.8754,,785,N2L,MM
RC17HSTD0011,12.1,,2.99319,2.99319,14.6193,81.2294,,785,N2L,MM
RC17HSTD0011,12.2,,2.76707,2.76707,15.3494,99.0781,,785,N2L,MM
RC17HSTD0011,12.3,,,2.78244,15.992,104.906,,785,N2L,MM
RC17HSTD0011,12.4,,2.94958,2.94958,15.683,104.542,,785,N2L,MM
RC17HSTD0011,12.5,,3.02769,3.02769,15.4295,110.734,,785,N2L,MM
RC17HSTD0011,12.6,,3.23874,3.23874,15.2427,110.734,,785,N2L,MM
RC17HSTD0011,12.7,,2.95583,2.95583,14.8708,64.1093,,785,N2L,MM
RC17HSTD0011,12.8,,1.85263,1.85263,15.3627,87.0576,,785,N2L,MM
RC17HSTD0011,12.9,,,2.26065,17.4404,110.734,,785,N2L,MM
RC17HSTD0011,13,,,2.97959,16.723,110.734,,785,N2L,MM
RC17HSTD0011,13.1,,3.0478,3.0478,14.9554,81.2294,,785,N2L,MM
RC17HSTD0011,13.2,,3.18434,3.18434,14.6123,81.2294,,785,N2L,MM
RC17HSTD0011,13.3,,2.95116,2.95116,14.6708,81.5937,,785,N2L,MM
RC17HSTD0011,13.4,,2.53241,2.53241,14.3401,81.5937,,785,N2L,MM
RC17HSTD0011,13.5,,2.76866,2.76866,14.2616,81.2294,,785,N2L,MM
RC17HSTD0011,13.6,,2.77823,2.77823,14.4094,75.4013,,785,N2L,MM
RC17HSTD0011,13.7,,2.69511,2.69511,14.368,81.4116,,785,N2L,MM
RC17HSTD0011,13.8,,2.78585,2.78585,14.9889,87.4218,,785,N2L,MM
RC17HSTD0011,13.9,,2.79088,2.79088,15.1526,86.8754,,785,N2L,MM
RC17HSTD0011,14,,2.84601,2.84601,14.8089,81.0473,,785,N2L,MM
RC17HSTD0011,14.1,,2.80404,2.80404,14.7571,81.2294,,785,N2L,MM
